Country;City;AvgTemperatureFahrenheit;Date;Month;Year;AvgTemperatureCelsius
Germany;Munich;54.7;11/09/2003;9;2003;
Germany;Munich;55.5;12/09/2003;9;2003;
Germany;Munich;55.5;13/09/2003;9;2003;
Germany;Munich;55.0;14/09/2003;9;2003;
Germany;Munich;54.7;15/09/2003;9;2003;
Germany;Munich;53.9;16/09/2003;9;2003;
Germany;Munich;57.6;17/09/2003;9;2003;
Germany;Munich;60.7;18/09/2003;9;2003;
Germany;Munich;63.6;19/09/2003;9;2003;
Germany;Munich;64.5;20/09/2003;9;2003;
Germany;Munich;67.5;21/09/2003;9;2003;
Germany;Munich;65.6;22/09/2003;9;2003;
Germany;Munich;59.6;23/09/2003;9;2003;
Germany;Munich;50.8;24/09/2003;9;2003;
Germany;Munich;50.4;25/09/2003;9;2003;
Germany;Munich;53.4;26/09/2003;9;2003;
Germany;Munich;59.6;27/09/2003;9;2003;
Germany;Munich;59.5;28/09/2003;9;2003;
Germany;Munich;54.3;29/09/2003;9;2003;
Germany;Munich;48.0;30/09/2003;9;2003;
Germany;Munich;52.0;01/10/2003;10;2003;
Germany;Munich;60.9;02/10/2003;10;2003;
Germany;Munich;56.8;03/10/2003;10;2003;
Germany;Munich;55.6;04/10/2003;10;2003;
Germany;Munich;47.2;05/10/2003;10;2003;
Germany;Munich;47.6;06/10/2003;10;2003;
Germany;Munich;45.5;07/10/2003;10;2003;
Germany;Munich;42.7;08/10/2003;10;2003;
Germany;Munich;49.6;09/10/2003;10;2003;
Germany;Munich;54.4;10/10/2003;10;2003;
Germany;Munich;55.8;11/10/2003;10;2003;
Germany;Munich;49.9;12/10/2003;10;2003;
Germany;Munich;44.1;13/10/2003;10;2003;
Germany;Munich;41.8;14/10/2003;10;2003;
Germany;Munich;40.6;15/10/2003;10;2003;
Germany;Munich;39.6;16/10/2003;10;2003;
Germany;Munich;39.6;17/10/2003;10;2003;
Germany;Munich;38.8;18/10/2003;10;2003;
Germany;Munich;40.3;19/10/2003;10;2003;
Germany;Munich;41.0;20/10/2003;10;2003;
Germany;Munich;40.1;21/10/2003;10;2003;
Germany;Munich;37.7;22/10/2003;10;2003;
Germany;Munich;36.7;23/10/2003;10;2003;
Germany;Munich;30.9;24/10/2003;10;2003;
Germany;Munich;33.7;25/10/2003;10;2003;
Germany;Munich;34.9;26/10/2003;10;2003;
Germany;Munich;31.2;27/10/2003;10;2003;
Germany;Munich;32.0;28/10/2003;10;2003;
Germany;Munich;43.5;29/10/2003;10;2003;
Germany;Munich;40.2;30/10/2003;10;2003;
Germany;Munich;44.5;31/10/2003;10;2003;
Germany;Munich;45.3;01/11/2003;11;2003;
Germany;Munich;43.4;02/11/2003;11;2003;
Germany;Munich;46.0;03/11/2003;11;2003;
Germany;Munich;44.8;04/11/2003;11;2003;
Germany;Munich;39.7;05/11/2003;11;2003;
Germany;Munich;39.4;06/11/2003;11;2003;
Germany;Munich;40.8;07/11/2003;11;2003;
Germany;Munich;42.6;08/11/2003;11;2003;
Germany;Munich;41.4;09/11/2003;11;2003;
Germany;Munich;37.1;10/11/2003;11;2003;
Germany;Munich;33.6;11/11/2003;11;2003;
Germany;Munich;31.7;12/11/2003;11;2003;
Germany;Munich;37.3;13/11/2003;11;2003;
Germany;Munich;40.3;14/11/2003;11;2003;
Germany;Munich;42.7;15/11/2003;11;2003;
Germany;Munich;37.3;16/11/2003;11;2003;
Germany;Munich;41.1;17/11/2003;11;2003;
Germany;Munich;44.2;18/11/2003;11;2003;
Germany;Munich;44.4;19/11/2003;11;2003;
Germany;Munich;40.2;20/11/2003;11;2003;
Germany;Munich;36.8;21/11/2003;11;2003;
Germany;Munich;37.4;22/11/2003;11;2003;
Germany;Munich;37.4;23/11/2003;11;2003;
Germany;Munich;37.2;24/11/2003;11;2003;
Germany;Munich;39.0;25/11/2003;11;2003;
Germany;Munich;37.3;26/11/2003;11;2003;
Germany;Munich;37.9;27/11/2003;11;2003;
Germany;Munich;38.1;28/11/2003;11;2003;
Germany;Munich;35.0;29/11/2003;11;2003;
Germany;Munich;32.5;30/11/2003;11;2003;
Germany;Munich;37.0;01/12/2003;12;2003;
Germany;Munich;38.6;02/12/2003;12;2003;
Germany;Munich;36.6;03/12/2003;12;2003;
Germany;Munich;36.4;04/12/2003;12;2003;
Germany;Munich;36.1;05/12/2003;12;2003;
Germany;Munich;34.4;06/12/2003;12;2003;
Germany;Munich;29.1;07/12/2003;12;2003;
Germany;Munich;25.2;08/12/2003;12;2003;
Germany;Munich;28.3;09/12/2003;12;2003;
Germany;Munich;32.6;10/12/2003;12;2003;
Germany;Munich;31.3;11/12/2003;12;2003;
Germany;Munich;38.3;12/12/2003;12;2003;
Germany;Munich;39.7;13/12/2003;12;2003;
Germany;Munich;43.3;14/12/2003;12;2003;
Germany;Munich;34.2;15/12/2003;12;2003;
Germany;Munich;32.1;16/12/2003;12;2003;
Germany;Munich;32.3;17/12/2003;12;2003;
Germany;Munich;28.0;18/12/2003;12;2003;
Germany;Munich;28.4;19/12/2003;12;2003;
Germany;Munich;37.6;20/12/2003;12;2003;
Germany;Munich;40.6;21/12/2003;12;2003;
Germany;Munich;32.5;22/12/2003;12;2003;
Germany;Munich;23.6;23/12/2003;12;2003;
Germany;Munich;15.3;24/12/2003;12;2003;
Germany;Munich;19.9;25/12/2003;12;2003;
Germany;Munich;24.3;26/12/2003;12;2003;
Germany;Munich;29.5;27/12/2003;12;2003;
Germany;Munich;32.0;28/12/2003;12;2003;
Germany;Munich;34.4;29/12/2003;12;2003;
Germany;Munich;33.1;30/12/2003;12;2003;
Germany;Munich;31.5;31/12/2003;12;2003;
Germany;Munich;28.9;01/01/2004;1;2004;
Germany;Munich;24.3;02/01/2004;1;2004;
Germany;Munich;16.6;03/01/2004;1;2004;
Germany;Munich;23.7;04/01/2004;1;2004;
Germany;Munich;31.8;05/01/2004;1;2004;
Germany;Munich;28.2;06/01/2004;1;2004;
Germany;Munich;35.1;07/01/2004;1;2004;
Germany;Munich;30.4;08/01/2004;1;2004;
Germany;Munich;37.3;09/01/2004;1;2004;
Germany;Munich;36.1;10/01/2004;1;2004;
Germany;Munich;39.4;11/01/2004;1;2004;
Germany;Munich;42.0;12/01/2004;1;2004;
Germany;Munich;44.7;13/01/2004;1;2004;
Germany;Munich;40.5;14/01/2004;1;2004;
Germany;Munich;36.4;15/01/2004;1;2004;
Germany;Munich;36.3;16/01/2004;1;2004;
Germany;Munich;35.8;17/01/2004;1;2004;
Germany;Munich;31.2;18/01/2004;1;2004;
Germany;Munich;31.8;19/01/2004;1;2004;
Germany;Munich;32.8;20/01/2004;1;2004;
Germany;Munich;26.5;21/01/2004;1;2004;
Germany;Munich;22.5;22/01/2004;1;2004;
Germany;Munich;12.6;23/01/2004;1;2004;
Germany;Munich;12.6;24/01/2004;1;2004;
Germany;Munich;30.6;25/01/2004;1;2004;
Germany;Munich;25.8;26/01/2004;1;2004;
Germany;Munich;29.9;27/01/2004;1;2004;
Germany;Munich;27.7;28/01/2004;1;2004;
Germany;Munich;27.8;29/01/2004;1;2004;
Germany;Munich;26.5;30/01/2004;1;2004;
Germany;Munich;28.9;31/01/2004;1;2004;
Germany;Munich;46.3;01/02/2004;2;2004;
Germany;Munich;47.4;02/02/2004;2;2004;
Germany;Munich;46.8;03/02/2004;2;2004;
Germany;Munich;43.2;04/02/2004;2;2004;
Germany;Munich;46.9;05/02/2004;2;2004;
Germany;Munich;52.0;06/02/2004;2;2004;
Germany;Munich;47.0;07/02/2004;2;2004;
Germany;Munich;38.1;08/02/2004;2;2004;
Germany;Munich;32.9;09/02/2004;2;2004;
Germany;Munich;34.5;10/02/2004;2;2004;
Germany;Munich;33.2;11/02/2004;2;2004;
Germany;Munich;29.2;12/02/2004;2;2004;
Germany;Munich;35.0;13/02/2004;2;2004;
Germany;Munich;37.3;14/02/2004;2;2004;
Germany;Munich;38.0;15/02/2004;2;2004;
Germany;Munich;36.9;16/02/2004;2;2004;
Germany;Munich;30.8;17/02/2004;2;2004;
Germany;Munich;33.0;18/02/2004;2;2004;
Germany;Munich;32.1;19/02/2004;2;2004;
Germany;Munich;31.7;20/02/2004;2;2004;
Germany;Munich;34.5;21/02/2004;2;2004;
Germany;Munich;39.0;22/02/2004;2;2004;
Germany;Munich;29.2;23/02/2004;2;2004;
Germany;Munich;24.9;24/02/2004;2;2004;
Germany;Munich;22.8;25/02/2004;2;2004;
Germany;Munich;28.1;26/02/2004;2;2004;
Germany;Munich;26.6;27/02/2004;2;2004;
Germany;Munich;23.9;28/02/2004;2;2004;
Germany;Munich;25.8;29/02/2004;2;2004;
Germany;Munich;24.8;01/03/2004;3;2004;
Germany;Munich;26.7;02/03/2004;3;2004;
Germany;Munich;33.4;03/03/2004;3;2004;
Germany;Munich;30.6;04/03/2004;3;2004;
Germany;Munich;26.7;05/03/2004;3;2004;
Germany;Munich;25.0;06/03/2004;3;2004;
Germany;Munich;35.1;07/03/2004;3;2004;
Germany;Munich;33.5;08/03/2004;3;2004;
Germany;Munich;30.2;09/03/2004;3;2004;
Germany;Munich;28.7;10/03/2004;3;2004;
Germany;Munich;31.3;11/03/2004;3;2004;
Germany;Munich;35.8;12/03/2004;3;2004;
Germany;Munich;41.1;13/03/2004;3;2004;
Germany;Munich;41.9;14/03/2004;3;2004;
Germany;Munich;49.3;15/03/2004;3;2004;
Germany;Munich;48.0;16/03/2004;3;2004;
Germany;Munich;49.8;17/03/2004;3;2004;
Germany;Munich;51.6;18/03/2004;3;2004;
Germany;Munich;55.0;19/03/2004;3;2004;
Germany;Munich;55.9;20/03/2004;3;2004;
Germany;Munich;51.1;21/03/2004;3;2004;
Germany;Munich;43.3;22/03/2004;3;2004;
Germany;Munich;37.5;23/03/2004;3;2004;
Germany;Munich;34.6;24/03/2004;3;2004;
Germany;Munich;34.2;25/03/2004;3;2004;
Germany;Munich;31.8;26/03/2004;3;2004;
Germany;Munich;31.6;27/03/2004;3;2004;
Germany;Munich;35.4;28/03/2004;3;2004;
Germany;Munich;37.9;29/03/2004;3;2004;
Germany;Munich;44.4;30/03/2004;3;2004;
Germany;Munich;45.7;31/03/2004;3;2004;
Germany;Munich;50.4;01/04/2004;4;2004;
Germany;Munich;52.7;02/04/2004;4;2004;
Germany;Munich;50.6;03/04/2004;4;2004;
Germany;Munich;48.1;04/04/2004;4;2004;
Germany;Munich;44.4;05/04/2004;4;2004;
Germany;Munich;41.3;06/04/2004;4;2004;
Germany;Munich;38.3;07/04/2004;4;2004;
Germany;Munich;40.1;08/04/2004;4;2004;
Germany;Munich;41.3;09/04/2004;4;2004;
Germany;Munich;42.1;10/04/2004;4;2004;
Germany;Munich;42.9;11/04/2004;4;2004;
Germany;Munich;43.0;12/04/2004;4;2004;
Germany;Munich;44.9;13/04/2004;4;2004;
Germany;Munich;46.5;14/04/2004;4;2004;
Germany;Munich;48.9;15/04/2004;4;2004;
Germany;Munich;53.7;16/04/2004;4;2004;
Germany;Munich;54.7;17/04/2004;4;2004;
Germany;Munich;55.2;18/04/2004;4;2004;
Germany;Munich;44.7;19/04/2004;4;2004;
Germany;Munich;47.5;20/04/2004;4;2004;
Germany;Munich;54.8;21/04/2004;4;2004;
Germany;Munich;55.6;22/04/2004;4;2004;
Germany;Munich;56.0;23/04/2004;4;2004;
Germany;Munich;48.8;24/04/2004;4;2004;
Germany;Munich;46.5;25/04/2004;4;2004;
Germany;Munich;51.1;26/04/2004;4;2004;
Germany;Munich;54.1;27/04/2004;4;2004;
Germany;Munich;57.3;28/04/2004;4;2004;
Germany;Munich;60.8;29/04/2004;4;2004;
Germany;Munich;60.3;30/04/2004;4;2004;
Germany;Munich;55.5;01/05/2004;5;2004;
Germany;Munich;54.6;02/05/2004;5;2004;
Germany;Munich;56.3;03/05/2004;5;2004;
Germany;Munich;57.4;04/05/2004;5;2004;
Germany;Munich;50.3;05/05/2004;5;2004;
Germany;Munich;44.1;06/05/2004;5;2004;
Germany;Munich;46.2;07/05/2004;5;2004;
Germany;Munich;49.2;08/05/2004;5;2004;
Germany;Munich;46.2;09/05/2004;5;2004;
Germany;Munich;47.8;10/05/2004;5;2004;
Germany;Munich;52.6;11/05/2004;5;2004;
Germany;Munich;54.8;12/05/2004;5;2004;
Germany;Munich;49.8;13/05/2004;5;2004;
Germany;Munich;51.9;14/05/2004;5;2004;
Germany;Munich;55.5;15/05/2004;5;2004;
Germany;Munich;53.5;16/05/2004;5;2004;
Germany;Munich;54.5;17/05/2004;5;2004;
Germany;Munich;61.0;18/05/2004;5;2004;
Germany;Munich;64.4;19/05/2004;5;2004;
Germany;Munich;64.2;20/05/2004;5;2004;
Germany;Munich;58.0;21/05/2004;5;2004;
Germany;Munich;47.6;22/05/2004;5;2004;
Germany;Munich;44.9;23/05/2004;5;2004;
Germany;Munich;47.7;24/05/2004;5;2004;
Germany;Munich;51.9;25/05/2004;5;2004;
Germany;Munich;56.5;26/05/2004;5;2004;
Germany;Munich;53.9;27/05/2004;5;2004;
Germany;Munich;51.6;28/05/2004;5;2004;
Germany;Munich;52.6;29/05/2004;5;2004;
Germany;Munich;57.5;30/05/2004;5;2004;
Germany;Munich;53.1;31/05/2004;5;2004;
Germany;Munich;55.3;01/06/2004;6;2004;
Germany;Munich;55.1;02/06/2004;6;2004;
Germany;Munich;54.2;03/06/2004;6;2004;
Germany;Munich;58.5;04/06/2004;6;2004;
Germany;Munich;54.1;05/06/2004;6;2004;
Germany;Munich;56.7;06/06/2004;6;2004;
Germany;Munich;60.7;07/06/2004;6;2004;
Germany;Munich;67.6;08/06/2004;6;2004;
Germany;Munich;72.9;09/06/2004;6;2004;
Germany;Munich;73.4;10/06/2004;6;2004;
Germany;Munich;63.3;11/06/2004;6;2004;
Germany;Munich;59.8;12/06/2004;6;2004;
Germany;Munich;54.7;13/06/2004;6;2004;
Germany;Munich;59.0;14/06/2004;6;2004;
Germany;Munich;62.3;15/06/2004;6;2004;
Germany;Munich;59.4;16/06/2004;6;2004;
Germany;Munich;62.8;17/06/2004;6;2004;
Germany;Munich;62.9;18/06/2004;6;2004;
Germany;Munich;57.7;19/06/2004;6;2004;
Germany;Munich;51.7;20/06/2004;6;2004;
Germany;Munich;55.0;21/06/2004;6;2004;
Germany;Munich;61.1;22/06/2004;6;2004;
Germany;Munich;62.7;23/06/2004;6;2004;
Germany;Munich;64.8;24/06/2004;6;2004;
Germany;Munich;59.5;25/06/2004;6;2004;
Germany;Munich;61.0;26/06/2004;6;2004;
Germany;Munich;67.5;27/06/2004;6;2004;
Germany;Munich;68.5;28/06/2004;6;2004;
Germany;Munich;63.3;29/06/2004;6;2004;
Germany;Munich;64.1;30/06/2004;6;2004;
Germany;Munich;61.9;01/07/2004;7;2004;
Germany;Munich;56.2;02/07/2004;7;2004;
Germany;Munich;61.6;03/07/2004;7;2004;
Germany;Munich;64.3;04/07/2004;7;2004;
Germany;Munich;67.5;05/07/2004;7;2004;
Germany;Munich;62.1;06/07/2004;7;2004;
Germany;Munich;65.2;07/07/2004;7;2004;
Germany;Munich;67.6;08/07/2004;7;2004;
Germany;Munich;60.5;09/07/2004;7;2004;
Germany;Munich;55.2;10/07/2004;7;2004;
Germany;Munich;54.2;11/07/2004;7;2004;
Germany;Munich;55.0;12/07/2004;7;2004;
Germany;Munich;55.3;13/07/2004;7;2004;
Germany;Munich;60.3;14/07/2004;7;2004;
Germany;Munich;61.6;15/07/2004;7;2004;
Germany;Munich;67.6;16/07/2004;7;2004;
Germany;Munich;68.8;17/07/2004;7;2004;
Germany;Munich;72.3;18/07/2004;7;2004;
Germany;Munich;70.2;19/07/2004;7;2004;
Germany;Munich;70.7;20/07/2004;7;2004;
Germany;Munich;71.2;21/07/2004;7;2004;
Germany;Munich;71.5;22/07/2004;7;2004;
Germany;Munich;69.8;23/07/2004;7;2004;
Germany;Munich;65.1;24/07/2004;7;2004;
Germany;Munich;66.3;25/07/2004;7;2004;
Germany;Munich;60.6;26/07/2004;7;2004;
Germany;Munich;59.7;27/07/2004;7;2004;
Germany;Munich;60.2;28/07/2004;7;2004;
Germany;Munich;62.0;29/07/2004;7;2004;
Germany;Munich;66.2;30/07/2004;7;2004;
Germany;Munich;71.1;31/07/2004;7;2004;
Germany;Munich;73.3;01/08/2004;8;2004;
Germany;Munich;70.5;02/08/2004;8;2004;
Germany;Munich;69.1;03/08/2004;8;2004;
Germany;Munich;70.1;04/08/2004;8;2004;
Germany;Munich;71.1;05/08/2004;8;2004;
Germany;Munich;72.0;06/08/2004;8;2004;
Germany;Munich;70.7;07/08/2004;8;2004;
Germany;Munich;69.0;08/08/2004;8;2004;
Germany;Munich;69.4;09/08/2004;8;2004;
Germany;Munich;71.2;10/08/2004;8;2004;
Germany;Munich;71.5;11/08/2004;8;2004;
Germany;Munich;72.7;12/08/2004;8;2004;
Germany;Munich;65.4;13/08/2004;8;2004;
Germany;Munich;59.7;14/08/2004;8;2004;
Germany;Munich;64.5;15/08/2004;8;2004;
Germany;Munich;64.6;16/08/2004;8;2004;
Germany;Munich;67.3;17/08/2004;8;2004;
Germany;Munich;70.2;18/08/2004;8;2004;
Germany;Munich;69.2;19/08/2004;8;2004;
Germany;Munich;63.2;20/08/2004;8;2004;
Germany;Munich;58.9;21/08/2004;8;2004;
Germany;Munich;57.9;22/08/2004;8;2004;
Germany;Munich;61.0;23/08/2004;8;2004;
Germany;Munich;62.9;24/08/2004;8;2004;
Germany;Munich;64.0;25/08/2004;8;2004;
Germany;Munich;59.1;26/08/2004;8;2004;
Germany;Munich;61.2;27/08/2004;8;2004;
Germany;Munich;64.2;28/08/2004;8;2004;
Germany;Munich;63.4;29/08/2004;8;2004;
Germany;Munich;61.8;30/08/2004;8;2004;
Germany;Munich;60.6;31/08/2004;8;2004;
Germany;Munich;58.6;01/09/2004;9;2004;
Germany;Munich;59.8;02/09/2004;9;2004;
Germany;Munich;65.7;03/09/2004;9;2004;
Germany;Munich;68.7;04/09/2004;9;2004;
Germany;Munich;64.0;05/09/2004;9;2004;
Germany;Munich;63.5;06/09/2004;9;2004;
Germany;Munich;61.7;07/09/2004;9;2004;
Germany;Munich;60.9;08/09/2004;9;2004;
Germany;Munich;58.0;09/09/2004;9;2004;
Germany;Munich;58.0;10/09/2004;9;2004;
Germany;Munich;63.5;11/09/2004;9;2004;
Germany;Munich;60.4;12/09/2004;9;2004;
Germany;Munich;58.1;13/09/2004;9;2004;
Germany;Munich;61.4;14/09/2004;9;2004;
Germany;Munich;58.5;15/09/2004;9;2004;
Germany;Munich;55.2;16/09/2004;9;2004;
Germany;Munich;52.9;17/09/2004;9;2004;
Germany;Munich;54.7;18/09/2004;9;2004;
Germany;Munich;59.5;19/09/2004;9;2004;
Germany;Munich;60.8;20/09/2004;9;2004;
Germany;Munich;57.2;21/09/2004;9;2004;
Germany;Munich;53.8;22/09/2004;9;2004;
Germany;Munich;56.4;23/09/2004;9;2004;
Germany;Munich;49.3;24/09/2004;9;2004;
Germany;Munich;48.8;25/09/2004;9;2004;
Germany;Munich;47.7;26/09/2004;9;2004;
Germany;Munich;52.7;27/09/2004;9;2004;
Germany;Munich;56.2;28/09/2004;9;2004;
Germany;Munich;56.4;29/09/2004;9;2004;
Germany;Munich;54.6;30/09/2004;9;2004;
Germany;Munich;53.8;01/10/2004;10;2004;
Germany;Munich;55.5;02/10/2004;10;2004;
Germany;Munich;54.4;03/10/2004;10;2004;
Germany;Munich;56.5;04/10/2004;10;2004;
Germany;Munich;60.9;05/10/2004;10;2004;
Germany;Munich;61.7;06/10/2004;10;2004;
Germany;Munich;57.0;07/10/2004;10;2004;
Germany;Munich;58.9;08/10/2004;10;2004;
Germany;Munich;49.2;09/10/2004;10;2004;
Germany;Munich;46.9;10/10/2004;10;2004;
Germany;Munich;43.6;11/10/2004;10;2004;
Germany;Munich;39.9;12/10/2004;10;2004;
Germany;Munich;38.5;13/10/2004;10;2004;
Germany;Munich;40.9;14/10/2004;10;2004;
Germany;Munich;47.7;15/10/2004;10;2004;
Germany;Munich;43.4;16/10/2004;10;2004;
Germany;Munich;42.1;17/10/2004;10;2004;
Germany;Munich;47.3;18/10/2004;10;2004;
Germany;Munich;42.7;19/10/2004;10;2004;
Germany;Munich;52.4;20/10/2004;10;2004;
Germany;Munich;57.2;21/10/2004;10;2004;
Germany;Munich;52.5;22/10/2004;10;2004;
Germany;Munich;54.1;23/10/2004;10;2004;
Germany;Munich;55.5;24/10/2004;10;2004;
Germany;Munich;55.4;25/10/2004;10;2004;
Germany;Munich;51.1;26/10/2004;10;2004;
Germany;Munich;49.5;27/10/2004;10;2004;
Germany;Munich;51.3;28/10/2004;10;2004;
Germany;Munich;50.4;29/10/2004;10;2004;
Germany;Munich;49.7;30/10/2004;10;2004;
Germany;Munich;45.4;31/10/2004;10;2004;
Germany;Munich;49.8;01/11/2004;11;2004;
Germany;Munich;51.1;02/11/2004;11;2004;
Germany;Munich;50.8;03/11/2004;11;2004;
Germany;Munich;50.0;04/11/2004;11;2004;
Germany;Munich;47.1;05/11/2004;11;2004;
Germany;Munich;43.2;06/11/2004;11;2004;
Germany;Munich;38.1;07/11/2004;11;2004;
Germany;Munich;36.0;08/11/2004;11;2004;
Germany;Munich;32.5;09/11/2004;11;2004;
Germany;Munich;32.5;10/11/2004;11;2004;
Germany;Munich;35.3;11/11/2004;11;2004;
Germany;Munich;35.6;12/11/2004;11;2004;
Germany;Munich;36.2;13/11/2004;11;2004;
Germany;Munich;32.9;14/11/2004;11;2004;
Germany;Munich;28.5;15/11/2004;11;2004;
Germany;Munich;33.6;16/11/2004;11;2004;
Germany;Munich;41.2;17/11/2004;11;2004;
Germany;Munich;46.5;18/11/2004;11;2004;
Germany;Munich;39.1;19/11/2004;11;2004;
Germany;Munich;32.9;20/11/2004;11;2004;
Germany;Munich;32.0;21/11/2004;11;2004;
Germany;Munich;43.0;22/11/2004;11;2004;
Germany;Munich;44.6;23/11/2004;11;2004;
Germany;Munich;31.9;24/11/2004;11;2004;
Germany;Munich;30.3;25/11/2004;11;2004;
Germany;Munich;36.0;26/11/2004;11;2004;
Germany;Munich;42.2;27/11/2004;11;2004;
Germany;Munich;36.9;28/11/2004;11;2004;
Germany;Munich;37.7;29/11/2004;11;2004;
Germany;Munich;37.9;30/11/2004;11;2004;
Germany;Munich;36.0;01/12/2004;12;2004;
Germany;Munich;30.8;02/12/2004;12;2004;
Germany;Munich;35.2;03/12/2004;12;2004;
Germany;Munich;36.3;04/12/2004;12;2004;
Germany;Munich;34.0;05/12/2004;12;2004;
Germany;Munich;34.6;06/12/2004;12;2004;
Germany;Munich;32.1;07/12/2004;12;2004;
Germany;Munich;30.1;08/12/2004;12;2004;
Germany;Munich;30.6;09/12/2004;12;2004;
Germany;Munich;25.3;10/12/2004;12;2004;
Germany;Munich;25.4;11/12/2004;12;2004;
Germany;Munich;25.0;12/12/2004;12;2004;
Germany;Munich;25.2;13/12/2004;12;2004;
Germany;Munich;23.6;14/12/2004;12;2004;
Germany;Munich;23.8;15/12/2004;12;2004;
Germany;Munich;23.1;16/12/2004;12;2004;
Germany;Munich;39.1;17/12/2004;12;2004;
Germany;Munich;35.3;18/12/2004;12;2004;
Germany;Munich;31.4;19/12/2004;12;2004;
Germany;Munich;16.6;20/12/2004;12;2004;
Germany;Munich;14.4;21/12/2004;12;2004;
Germany;Munich;24.7;22/12/2004;12;2004;
Germany;Munich;39.3;23/12/2004;12;2004;
Germany;Munich;44.8;24/12/2004;12;2004;
Germany;Munich;39.1;25/12/2004;12;2004;
Germany;Munich;35.4;26/12/2004;12;2004;
Germany;Munich;32.6;27/12/2004;12;2004;
Germany;Munich;32.6;28/12/2004;12;2004;
Germany;Munich;33.0;29/12/2004;12;2004;
Germany;Munich;28.5;30/12/2004;12;2004;
Germany;Munich;32.9;31/12/2004;12;2004;
Germany;Munich;39.5;01/01/2005;1;2005;
Germany;Munich;40.5;02/01/2005;1;2005;
Germany;Munich;37.2;03/01/2005;1;2005;
Germany;Munich;39.6;04/01/2005;1;2005;
Germany;Munich;38.2;05/01/2005;1;2005;
Germany;Munich;42.7;06/01/2005;1;2005;
Germany;Munich;39.0;07/01/2005;1;2005;
Germany;Munich;41.6;08/01/2005;1;2005;
Germany;Munich;43.0;09/01/2005;1;2005;
Germany;Munich;37.7;10/01/2005;1;2005;
Germany;Munich;37.9;11/01/2005;1;2005;
Germany;Munich;39.0;12/01/2005;1;2005;
Germany;Munich;39.7;13/01/2005;1;2005;
Germany;Munich;32.5;14/01/2005;1;2005;
Germany;Munich;26.9;15/01/2005;1;2005;
Germany;Munich;24.5;16/01/2005;1;2005;
Germany;Munich;24.8;17/01/2005;1;2005;
Germany;Munich;31.9;18/01/2005;1;2005;
Germany;Munich;34.3;19/01/2005;1;2005;
Germany;Munich;40.0;20/01/2005;1;2005;
Germany;Munich;38.6;21/01/2005;1;2005;
Germany;Munich;33.2;22/01/2005;1;2005;
Germany;Munich;30.2;23/01/2005;1;2005;
Germany;Munich;27.3;24/01/2005;1;2005;
Germany;Munich;22.6;25/01/2005;1;2005;
Germany;Munich;19.9;26/01/2005;1;2005;
Germany;Munich;17.1;27/01/2005;1;2005;
Germany;Munich;11.4;28/01/2005;1;2005;
Germany;Munich;12.4;29/01/2005;1;2005;
Germany;Munich;17.5;30/01/2005;1;2005;
Germany;Munich;28.8;31/01/2005;1;2005;
Germany;Munich;31.2;01/02/2005;2;2005;
Germany;Munich;31.7;02/02/2005;2;2005;
Germany;Munich;34.9;03/02/2005;2;2005;
Germany;Munich;29.3;04/02/2005;2;2005;
Germany;Munich;19.6;05/02/2005;2;2005;
Germany;Munich;19.2;06/02/2005;2;2005;
Germany;Munich;15.5;07/02/2005;2;2005;
Germany;Munich;18.5;08/02/2005;2;2005;
Germany;Munich;26.8;09/02/2005;2;2005;
Germany;Munich;31.7;10/02/2005;2;2005;
Germany;Munich;39.4;11/02/2005;2;2005;
Germany;Munich;45.4;12/02/2005;2;2005;
Germany;Munich;36.0;13/02/2005;2;2005;
Germany;Munich;31.3;14/02/2005;2;2005;
Germany;Munich;28.1;15/02/2005;2;2005;
Germany;Munich;27.0;16/02/2005;2;2005;
Germany;Munich;27.8;17/02/2005;2;2005;
Germany;Munich;28.2;18/02/2005;2;2005;
Germany;Munich;28.4;19/02/2005;2;2005;
Germany;Munich;29.6;20/02/2005;2;2005;
Germany;Munich;27.4;21/02/2005;2;2005;
Germany;Munich;26.5;22/02/2005;2;2005;
Germany;Munich;17.3;23/02/2005;2;2005;
Germany;Munich;10.6;24/02/2005;2;2005;
Germany;Munich;18.3;25/02/2005;2;2005;
Germany;Munich;26.3;26/02/2005;2;2005;
Germany;Munich;20.2;27/02/2005;2;2005;
Germany;Munich;7.8;28/02/2005;2;2005;
Germany;Munich;6.6;01/03/2005;3;2005;
Germany;Munich;18.2;02/03/2005;3;2005;
Germany;Munich;22.2;03/03/2005;3;2005;
Germany;Munich;22.0;04/03/2005;3;2005;
Germany;Munich;24.6;05/03/2005;3;2005;
Germany;Munich;23.2;06/03/2005;3;2005;
Germany;Munich;22.6;07/03/2005;3;2005;
Germany;Munich;30.6;08/03/2005;3;2005;
Germany;Munich;34.2;09/03/2005;3;2005;
Germany;Munich;27.9;10/03/2005;3;2005;
Germany;Munich;28.0;11/03/2005;3;2005;
Germany;Munich;35.2;12/03/2005;3;2005;
Germany;Munich;32.9;13/03/2005;3;2005;
Germany;Munich;31.1;14/03/2005;3;2005;
Germany;Munich;41.1;15/03/2005;3;2005;
Germany;Munich;45.2;16/03/2005;3;2005;
Germany;Munich;52.8;17/03/2005;3;2005;
Germany;Munich;56.4;18/03/2005;3;2005;
Germany;Munich;49.9;19/03/2005;3;2005;
Germany;Munich;38.5;20/03/2005;3;2005;
Germany;Munich;38.7;21/03/2005;3;2005;
